dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,15.423866,13.284698,10.742646,1.283880,-4.733347,8.374706,6.261125
0.020000,15.447712,13.284212,10.766498,1.192565,-4.565752,8.379744,6.264473
0.020000,15.469799,13.283833,10.788588,1.104502,-4.403128,8.131202,6.267575
0.020000,15.490196,13.283544,10.808986,1.019927,-4.228736,8.719595,6.270440
0.020000,15.508967,13.283329,10.827759,0.938629,-4.064893,8.192193,6.273078
0.020000,15.526182,13.283176,10.844974,0.860774,-3.892794,8.604940,6.275497
0.020000,15.541906,13.283073,10.860698,0.786205,-3.728438,8.217771,6.277707
0.020000,15.556206,13.283009,10.874999,0.715030,-3.558744,8.484699,6.279717
0.020000,15.569151,13.282976,10.887944,0.647255,-3.388763,8.499086,6.281536
0.020000,15.580808,13.282966,10.899601,0.582857,-3.219883,8.443991,6.283175
0.020000,15.591243,13.282973,10.910037,0.521762,-3.054730,8.257632,0.001457
0.020000,15.600526,13.282993,10.919319,0.464110,-2.882611,8.605953,0.002762
0.020000,15.608723,13.283020,10.927516,0.409877,-2.711680,8.546569,0.003914
0.020000,15.615901,13.283052,10.934694,0.358906,-2.548537,8.157129,0.004924
0.020000,15.622130,13.283086,10.940923,0.311432,-2.373690,8.742367,0.005799
0.020000,15.627474,13.283119,10.946267,0.267219,-2.210661,8.151450,0.006551
0.020000,15.632004,13.283150,10.950798,0.226506,-2.035655,8.750309,0.007188
0.020000,15.635786,13.283178,10.954579,0.189085,-1.871053,8.230110,0.007719
0.020000,15.638886,13.283202,10.957680,0.155041,-1.702188,8.443241,0.008155
0.020000,15.641375,13.283223,10.960169,0.124426,-1.530766,8.571090,0.008505
0.020000,15.643318,13.283240,10.962112,0.097178,-1.362379,8.419321,0.008778
0.020000,15.644784,13.283253,10.963578,0.073302,-1.193807,8.428613,0.008984
0.020000,15.645840,13.283263,10.964634,0.052800,-1.025092,8.435768,0.009133
0.020000,15.646554,13.283269,10.965348,0.035675,-0.856271,8.441063,0.009233
0.020000,15.646992,13.283273,10.965786,0.021927,-0.687375,8.444776,0.009295
0.020000,15.647223,13.283275,10.966017,0.011558,-0.518431,8.447191,0.009327
0.020000,15.647315,13.283276,10.966109,0.004569,-0.349459,8.448589,0.009340
0.020000,15.647334,13.283276,10.966128,0.000960,-0.180474,8.449255,0.009343
0.020000,15.647334,13.283276,10.966128,0.000000,-0.047990,6.624220,0.009343
